stateName,registrationMonthMMYY,fuelName,vehicleCount
Manipur,07-24,PETROL,93
Manipur,07-25,PETROL,79
Manipur,07-25,PETROL(E20),26
Manipur,07-25,PETROL/HYBRID,2
Manipur,08-20,PETROL,2
Manipur,08-21,DIESEL,3
Manipur,08-21,PETROL,16
Manipur,08-22,PETROL,52
Manipur,08-23,DIESEL,1
Manipur,08-23,ELECTRIC(BOV),7
Manipur,08-23,PETROL,6
Manipur,08-24,PETROL,13
Manipur,08-24,PETROL/HYBRID,3
Manipur,08-25,DIESEL,1
Manipur,08-25,PETROL,40
Manipur,08-25,PETROL(E20),95
Manipur,08-25,PETROL/HYBRID,4
Manipur,09-20,DIESEL,1
Manipur,09-20,PETROL,2
Manipur,09-20,PETROL/HYBRID,1
Manipur,09-21,DIESEL,2
Manipur,09-21,PETROL,616
Manipur,09-22,DIESEL,6
Manipur,09-22,PETROL,82
Manipur,09-23,ELECTRIC(BOV),1
Manipur,09-23,PETROL,7
Manipur,09-24,PETROL,34
Manipur,09-24,PETROL(E20),9
Manipur,09-25,PETROL,30
Manipur,09-25,PETROL(E20),28
Manipur,09-25,PURE EV,2
Manipur,10-20,PETROL,4
Manipur,10-21,DIESEL,11
Manipur,10-21,PETROL,36
Manipur,10-22,DIESEL,1
Manipur,10-22,PETROL,30
Manipur,10-22,PETROL/HYBRID,5
Manipur,10-23,PETROL,4
Manipur,10-24,DIESEL,1
Manipur,10-24,ELECTRIC(BOV),1
Manipur,10-24,PETROL,11
Manipur,10-24,PETROL/HYBRID,7
Manipur,10-25,DIESEL,3
Manipur,10-25,PETROL,15
Manipur,10-25,PETROL(E20),6
Manipur,10-25,PETROL/HYBRID,1
Manipur,10-25,PURE EV,9
Manipur,11-20,DIESEL,1
Manipur,11-20,PETROL,11
Manipur,11-21,DIESEL,1
Manipur,11-21,PETROL,138
Manipur,11-22,DIESEL,1
Manipur,11-22,PETROL,239
Manipur,11-22,PETROL/HYBRID,1
Manipur,11-23,DIESEL,1
Manipur,11-23,PETROL,10
Manipur,11-24,PETROL,9
Manipur,11-24,PETROL/HYBRID,4
Manipur,11-24,STRONG HYBRID EV,1
Manipur,11-25,DIESEL,2
Manipur,11-25,DIESEL/HYBRID,1
Manipur,11-25,PETROL,35
Manipur,11-25,PETROL(E20),78
Manipur,11-25,PURE EV,6
Manipur,12-20,DIESEL,2
Manipur,12-20,PETROL,36
Manipur,12-20,PETROL/HYBRID,1
Manipur,12-21,DIESEL,2
Manipur,12-21,ELECTRIC(BOV),1
Manipur,12-21,PETROL,915
Manipur,12-22,DIESEL,6
Manipur,12-22,PETROL,89
Manipur,12-23,PETROL,16
Manipur,12-24,DIESEL,1
Manipur,12-24,ELECTRIC(BOV),49
Manipur,12-24,PETROL,9
Manipur,12-24,PETROL/HYBRID,16
Manipur,12-25,PETROL(E20),27
Manipur,12-25,PETROL(E20)/HYBRID,1
Meghalaya,01-21,DIESEL,4
Meghalaya,01-21,PETROL,65
Meghalaya,01-22,DIESEL,10
Meghalaya,01-22,PETROL,52
Meghalaya,01-23,DIESEL,12
Meghalaya,01-23,PETROL,63
Meghalaya,01-23,PETROL/HYBRID,1
Meghalaya,01-24,DIESEL,7
Meghalaya,01-24,PETROL,28
Meghalaya,01-24,PETROL(E20),7
Meghalaya,01-25,DIESEL,10
Meghalaya,01-25,PETROL,19
Meghalaya,01-25,PETROL/HYBRID,3
Meghalaya,02-21,DIESEL,7
Meghalaya,02-21,PETROL,44
Meghalaya,02-21,PETROL/HYBRID,1
Meghalaya,02-22,DIESEL,8
Meghalaya,02-22,PETROL,27
Meghalaya,02-23,DIESEL,28
Meghalaya,02-23,PETROL,23
Meghalaya,02-24,DIESEL,44
Meghalaya,02-24,ELECTRIC(BOV),1
Meghalaya,02-24,PETROL,54
Meghalaya,02-24,PETROL(E20),1
Meghalaya,02-24,PETROL/HYBRID,2
Meghalaya,02-25,DIESEL,8
Meghalaya,02-25,ELECTRIC(BOV),2
Meghalaya,02-25,PETROL,45
Meghalaya,02-25,PETROL(E20),7
Meghalaya,03-21,DIESEL,9
Meghalaya,03-21,PETROL,98
Meghalaya,03-21,PETROL/HYBRID,1
Meghalaya,03-22,DIESEL,20
Meghalaya,03-22,PETROL,61
Meghalaya,03-22,PETROL/HYBRID,1
Meghalaya,03-23,DIESEL,7
Meghalaya,03-23,PETROL,81
Meghalaya,03-23,PETROL/HYBRID,3
Meghalaya,03-24,DIESEL,8
Meghalaya,03-24,ELECTRIC(BOV),20
Meghalaya,03-24,PETROL,163
Meghalaya,03-24,PETROL(E20),11
Meghalaya,03-24,PETROL/HYBRID,7
Meghalaya,03-25,DIESEL,16
Meghalaya,03-25,PETROL,87
Meghalaya,03-25,PETROL(E20),6
Meghalaya,03-25,STRONG HYBRID EV,1
Meghalaya,04-20,DIESEL,1
Meghalaya,04-21,DIESEL,8
Meghalaya,04-21,PETROL,30
Meghalaya,04-22,DIESEL,5
Meghalaya,04-22,PETROL,27
Meghalaya,04-23,DIESEL,5
Meghalaya,04-23,PETROL,27
Meghalaya,04-23,PETROL/HYBRID,2
Meghalaya,04-24,DIESEL,14
Meghalaya,04-24,PETROL,40
Meghalaya,04-24,PETROL(E20),1
Meghalaya,04-25,DIESEL,13
Meghalaya,04-25,PETROL,21
Meghalaya,04-25,PETROL(E20),1
Meghalaya,04-25,STRONG HYBRID EV,1
Meghalaya,05-20,PETROL,2
Meghalaya,05-21,PETROL,10
Meghalaya,05-22,DIESEL,3
Meghalaya,05-22,PETROL,40
Meghalaya,05-23,DIESEL,6
Meghalaya,05-23,PETROL,52
Meghalaya,05-23,PETROL/HYBRID,6
Meghalaya,05-24,DIESEL,16
Meghalaya,05-24,PETROL,54
Meghalaya,05-24,PETROL(E20),18
Meghalaya,05-24,PETROL/HYBRID,3
Meghalaya,05-25,DIESEL,21
Meghalaya,05-25,PETROL,39
Meghalaya,05-25,PETROL(E20),14
Meghalaya,06-20,DIESEL,3
Meghalaya,06-20,PETROL,12
Meghalaya,06-21,DIESEL,2
Meghalaya,06-21,PETROL,5
Meghalaya,06-22,DIESEL,3
Meghalaya,06-22,PETROL,63
Meghalaya,06-23,DIESEL,8
Meghalaya,06-23,PETROL,31
Meghalaya,06-23,PETROL(E20),11
Meghalaya,06-23,PETROL/HYBRID,1
Meghalaya,06-24,DIESEL,8
Meghalaya,06-24,PETROL,45
Meghalaya,06-24,PETROL(E20),8
Meghalaya,06-24,PETROL/HYBRID,2
Meghalaya,06-25,DIESEL,4
Meghalaya,06-25,ELECTRIC(BOV),32
Meghalaya,06-25,PETROL,34
Meghalaya,06-25,PETROL(E20),7
Meghalaya,07-20,DIESEL,1
Meghalaya,07-20,PETROL,16
Meghalaya,07-21,DIESEL,10
Meghalaya,07-21,PETROL,42
Meghalaya,07-22,DIESEL,5
Meghalaya,07-22,PETROL,44
Meghalaya,07-23,DIESEL,9
Meghalaya,07-23,PETROL,33
Meghalaya,07-23,PETROL(E20),23
Meghalaya,07-23,PETROL/HYBRID,1
Meghalaya,07-24,DIESEL,4
Meghalaya,07-24,PETROL,33
Meghalaya,07-24,PETROL/HYBRID,9
Meghalaya,07-25,DIESEL,6
Meghalaya,07-25,PETROL,16
Meghalaya,07-25,PETROL(E20),6
Meghalaya,07-25,PETROL/HYBRID,5
Meghalaya,07-25,PURE EV,1
Meghalaya,08-20,DIESEL,1
Meghalaya,08-20,PETROL,14
Meghalaya,08-21,DIESEL,12
Meghalaya,08-21,PETROL,17
Meghalaya,08-22,DIESEL,16
Meghalaya,08-22,PETROL,73
Meghalaya,08-23,DIESEL,34
Meghalaya,08-23,PETROL,151
Meghalaya,08-23,PETROL(E20),6
Meghalaya,08-23,PETROL/HYBRID,1
Meghalaya,08-24,DIESEL,1
Meghalaya,08-24,PETROL,38
Meghalaya,08-24,PETROL(E20),42
Meghalaya,08-24,PETROL/HYBRID,2
Meghalaya,08-25,DIESEL,1
Meghalaya,08-25,PETROL,20
Meghalaya,08-25,PETROL(E20),30
Meghalaya,09-20,DIESEL,13
Meghalaya,09-20,PETROL,36
Meghalaya,09-21,DIESEL,5
Meghalaya,09-21,NOT APPLICABLE,1
Meghalaya,09-21,PETROL,31
Meghalaya,09-22,DIESEL,6
Meghalaya,09-22,ELECTRIC(BOV),1
Meghalaya,09-22,PETROL,31
Meghalaya,09-23,DIESEL,11
Meghalaya,09-23,PETROL,26
Meghalaya,09-23,PETROL(E20),2
Meghalaya,09-23,PETROL/HYBRID,1
Meghalaya,09-24,DIESEL,1
Meghalaya,09-24,PETROL,22
Meghalaya,09-24,PETROL(E20),2
Meghalaya,09-24,STRONG HYBRID EV,1
Meghalaya,09-25,DIESEL,11
Meghalaya,09-25,PETROL,16
Meghalaya,09-25,PETROL(E20),12
Meghalaya,09-25,STRONG HYBRID EV,1
Meghalaya,10-20,DIESEL,3
Meghalaya,10-20,PETROL,30
Meghalaya,10-20,PETROL/HYBRID,1
Meghalaya,10-21,DIESEL,8
Meghalaya,10-21,PETROL,55
Meghalaya,10-22,DIESEL,8
Meghalaya,10-22,PETROL,82
Meghalaya,10-23,DIESEL,20
Meghalaya,10-23,PETROL,31
Meghalaya,10-23,PETROL(E20),3
Meghalaya,10-23,PETROL/HYBRID,4
Meghalaya,10-24,DIESEL,12
Meghalaya,10-24,PETROL,40
Meghalaya,10-24,PETROL(E20),3
Meghalaya,10-24,PETROL/HYBRID,2
Meghalaya,10-24,PURE EV,1
Meghalaya,10-25,DIESEL,13
Meghalaya,10-25,PETROL,53
Meghalaya,10-25,PETROL(E20),124
Meghalaya,11-20,DIESEL,10
Meghalaya,11-20,PETROL,39
Meghalaya,11-20,PETROL/HYBRID,1
Meghalaya,11-21,DIESEL,2
Meghalaya,11-21,PETROL,52
Meghalaya,11-22,DIESEL,14
Meghalaya,11-22,PETROL,129
Meghalaya,11-23,DIESEL,44
Meghalaya,11-23,ELECTRIC(BOV),1
Meghalaya,11-23,PETROL,77
Meghalaya,11-23,PETROL(E20),1
Meghalaya,11-23,PETROL/HYBRID,4
Meghalaya,11-24,DIESEL,12
Meghalaya,11-24,ELECTRIC(BOV),2
Meghalaya,11-24,PETROL,139
Meghalaya,11-24,PETROL(E20),14
Meghalaya,11-24,PETROL/HYBRID,2
Meghalaya,11-25,DIESEL,7
Meghalaya,11-25,PETROL,37
Meghalaya,11-25,PETROL(E20),40
Meghalaya,11-25,PETROL(E20)/HYBRID,3
Meghalaya,11-25,PETROL/HYBRID,4
Meghalaya,11-25,PURE EV,1
Meghalaya,12-20,DIESEL,16
Meghalaya,12-20,PETROL,22
Meghalaya,12-21,DIESEL,20
Meghalaya,12-21,PETROL,49
Meghalaya,12-22,DIESEL,5
Meghalaya,12-22,PETROL,45
Meghalaya,12-23,DIESEL,4
Meghalaya,12-23,PETROL,74
Meghalaya,12-24,DIESEL,6
Meghalaya,12-24,ELECTRIC(BOV),3
Meghalaya,12-24,PETROL,15
Meghalaya,12-24,PETROL(E20),1
Meghalaya,12-25,ELECTRIC(BOV),2
Meghalaya,12-25,PETROL(E20),2
Mizoram,01-21,DIESEL,2
Mizoram,01-21,PETROL,147
Mizoram,01-21,PETROL/HYBRID,2
Mizoram,01-22,DIESEL,9
Mizoram,01-22,PETROL,42
Mizoram,01-23,DIESEL,3
Mizoram,01-23,PETROL,208
Mizoram,01-24,DIESEL,11
Mizoram,01-24,PETROL,58
Mizoram,01-24,PETROL(E20),2
Mizoram,01-25,DIESEL,1
Mizoram,01-25,PETROL,39
Mizoram,01-25,PETROL(E20),5
Mizoram,02-21,DIESEL,3
Mizoram,02-21,PETROL,73
Mizoram,02-22,DIESEL,1
Mizoram,02-22,PETROL,38
Mizoram,02-23,DIESEL,8
Mizoram,02-23,PETROL,22
Mizoram,02-24,DIESEL,3
Mizoram,02-24,PETROL,14
Mizoram,02-24,PETROL(E20),2
Mizoram,02-25,DIESEL,2
Mizoram,02-25,PETROL,17
Mizoram,02-25,PURE EV,3
Mizoram,03-21,DIESEL,2
Mizoram,03-21,PETROL,51
Mizoram,03-22,DIESEL,2
Mizoram,03-22,PETROL,10
Mizoram,03-23,DIESEL,1
Mizoram,03-23,PETROL,130
Mizoram,03-24,DIESEL,4
Mizoram,03-24,PETROL,38
Mizoram,03-24,PETROL(E20),1
Mizoram,03-24,PETROL/HYBRID,2
Mizoram,03-25,DIESEL,4
Mizoram,03-25,PETROL,34
Mizoram,03-25,STRONG HYBRID EV,1
Mizoram,04-20,PETROL,1
Mizoram,04-21,DIESEL,9
Mizoram,04-21,PETROL,25
Mizoram,04-22,DIESEL,5
Mizoram,04-22,PETROL,37
Mizoram,04-23,DIESEL,4
Mizoram,04-23,PETROL,44
Mizoram,04-24,DIESEL,2
Mizoram,04-24,PETROL,17
Mizoram,04-25,DIESEL,7
Mizoram,04-25,ELECTRIC(BOV),1
Mizoram,04-25,PETROL,31
Mizoram,04-25,PETROL(E20),10
Mizoram,05-20,PETROL,26
Mizoram,05-22,DIESEL,3
Mizoram,05-22,PETROL,24
Mizoram,05-23,DIESEL,3
Mizoram,05-23,PETROL,15
Mizoram,05-23,PETROL(E20),2
Mizoram,05-24,DIESEL,7
Mizoram,05-24,PETROL,38
Mizoram,05-24,PETROL/HYBRID,2
Mizoram,05-25,DIESEL,12
Mizoram,05-25,PETROL,57
Mizoram,06-20,PETROL,7
Mizoram,06-21,DIESEL,9
Mizoram,06-21,PETROL,26
Mizoram,06-22,DIESEL,34
Mizoram,06-22,PETROL,24
Mizoram,06-23,DIESEL,3
Mizoram,06-23,PETROL,27
Mizoram,06-23,PETROL(E20),4
Mizoram,06-24,PETROL,42
Mizoram,06-24,PETROL(E20),1
Mizoram,06-25,DIESEL,3
Mizoram,06-25,PETROL,15
Mizoram,06-25,PETROL(E20),2
Mizoram,06-25,PETROL/HYBRID,2
Mizoram,07-20,PETROL,91
Mizoram,07-21,DIESEL,2
Mizoram,07-21,PETROL,43
Mizoram,07-21,PETROL/HYBRID,1
Mizoram,07-22,DIESEL,1
Mizoram,07-22,PETROL,40
Mizoram,07-23,DIESEL,2
Mizoram,07-23,PETROL,21
Mizoram,07-24,DIESEL,3
Mizoram,07-24,ELECTRIC(BOV),1
Mizoram,07-24,PETROL,18
Mizoram,07-24,PETROL(E20),2
Mizoram,07-25,DIESEL,1
Mizoram,07-25,PETROL,9
Mizoram,07-25,PETROL(E20),1
Mizoram,08-20,DIESEL,1
Mizoram,08-20,PETROL,14
Mizoram,08-21,DIESEL,3
Mizoram,08-21,PETROL,13
Mizoram,08-22,DIESEL,6
Mizoram,08-22,PETROL,57
Mizoram,08-23,DIESEL,11
Mizoram,08-23,PETROL,282
Mizoram,08-24,DIESEL,4
Mizoram,08-24,PETROL,59
Mizoram,08-24,PETROL(E20),3
Mizoram,08-25,PETROL,9
Mizoram,08-25,PETROL(E20),10
Mizoram,09-20,DIESEL,2
Mizoram,09-20,PETROL,43
Mizoram,09-21,DIESEL,5
Mizoram,09-21,PETROL,129
Mizoram,09-22,DIESEL,6
Mizoram,09-22,PETROL,13
Mizoram,09-23,DIESEL,7
Mizoram,09-23,PETROL,88
Mizoram,09-23,PETROL(E20),4
Mizoram,09-23,PETROL/HYBRID,2
Mizoram,09-24,DIESEL,2
Mizoram,09-24,PETROL,31
Mizoram,09-25,DIESEL,1
Mizoram,09-25,PETROL,19
Mizoram,09-25,PETROL(E20),1
Mizoram,10-20,DIESEL,9
Mizoram,10-20,PETROL,7
Mizoram,10-21,DIESEL,4
Mizoram,10-21,PETROL,29
Mizoram,10-22,DIESEL,4
Mizoram,10-22,PETROL,10
Mizoram,10-23,DIESEL,2
Mizoram,10-23,PETROL,24
Mizoram,10-23,PETROL(E20),2
Mizoram,10-24,DIESEL,4
Mizoram,10-24,PETROL,11
Mizoram,10-24,PETROL(E20),36
Mizoram,10-25,DIESEL,23
Mizoram,10-25,PETROL,64
Mizoram,10-25,PETROL(E20),4
Mizoram,11-20,DIESEL,2
Mizoram,11-20,PETROL,201
Mizoram,11-21,DIESEL,15
Mizoram,11-21,PETROL,22
Mizoram,11-22,PETROL,10
Mizoram,11-23,DIESEL,2
Mizoram,11-23,ELECTRIC(BOV),33
Mizoram,11-23,PETROL,24
Mizoram,11-23,PETROL(E20),1
Mizoram,11-24,PETROL,14
Mizoram,11-24,PETROL/HYBRID,1
Mizoram,11-25,DIESEL,6
Mizoram,11-25,PETROL,22
Mizoram,11-25,PETROL(E20),28
Mizoram,11-25,PETROL/HYBRID,2
Mizoram,12-20,DIESEL,28
Mizoram,12-20,PETROL,23
Mizoram,12-21,DIESEL,3
Mizoram,12-21,PETROL,44
Mizoram,12-22,DIESEL,4
Mizoram,12-22,PETROL,22
Mizoram,12-23,PETROL,30
Mizoram,12-23,PETROL(E20),3
Mizoram,12-24,DIESEL,4
Mizoram,12-24,PETROL,38
Mizoram,12-25,PETROL(E20),1
Mizoram,12-25,PURE EV,2
Nagaland,01-21,DIESEL,37
Nagaland,01-21,PETROL,38
Nagaland,01-22,DIESEL,20
Nagaland,01-22,PETROL,31
Nagaland,01-23,DIESEL,6
Nagaland,01-23,PETROL,23
Nagaland,01-24,DIESEL,29
Nagaland,01-24,PETROL,22
Nagaland,01-25,DIESEL,6
Nagaland,01-25,PETROL,15
Nagaland,02-21,CNG ONLY,1
Nagaland,02-21,DIESEL,28
Nagaland,02-21,PETROL,70
Nagaland,02-22,DIESEL,3
Nagaland,02-22,PETROL,22
Nagaland,02-23,DIESEL,11
Nagaland,02-23,PETROL,20
Nagaland,02-24,DIESEL,2
Nagaland,02-24,PETROL,10
Nagaland,02-24,PETROL/HYBRID,17
Nagaland,02-25,DIESEL,54
Nagaland,02-25,PETROL,42
Nagaland,02-25,PETROL/HYBRID,2
Nagaland,03-21,DIESEL,6
Nagaland,03-21,PETROL,87
Nagaland,03-22,DIESEL,6
Nagaland,03-22,PETROL,23
Nagaland,03-23,DIESEL,25
Nagaland,03-23,PETROL,3
Nagaland,03-23,PETROL(E20),2
Nagaland,03-23,PETROL/HYBRID,1
Nagaland,03-24,DIESEL,10
Nagaland,03-24,PETROL,20
Nagaland,03-25,DIESEL,23
Nagaland,03-25,PETROL,18
Nagaland,04-20,DIESEL,35
Nagaland,04-20,PETROL,7
Nagaland,04-21,DIESEL,16
Nagaland,04-21,PETROL,25
Nagaland,04-22,DIESEL,2
Nagaland,04-22,PETROL,7
Nagaland,04-23,DIESEL,24
Nagaland,04-23,PETROL,15
Nagaland,04-24,DIESEL,27
Nagaland,04-24,PETROL,14
Nagaland,04-24,PETROL(E20),3
Nagaland,04-25,DIESEL,105
Nagaland,04-25,PETROL,28
Nagaland,04-25,PETROL(E20),3
Nagaland,05-20,DIESEL,6
Nagaland,05-20,PETROL,4
Nagaland,05-21,DIESEL,5
Nagaland,05-21,PETROL,15
Nagaland,05-22,DIESEL,34
Nagaland,05-22,PETROL,38
Nagaland,05-23,DIESEL,52
Nagaland,05-23,PETROL,12
Nagaland,05-23,PETROL/HYBRID,1
Nagaland,05-24,DIESEL,22
Nagaland,05-24,PETROL,45
Nagaland,05-24,PETROL/HYBRID,13
Nagaland,05-25,DIESEL,13
Nagaland,05-25,PETROL,8
Nagaland,06-20,PETROL,2
Nagaland,06-21,DIESEL,4
Nagaland,06-22,DIESEL,11
Nagaland,06-22,PETROL,15
Nagaland,06-23,DIESEL,31
Nagaland,06-23,PETROL,38
Nagaland,06-24,DIESEL,3
Nagaland,06-24,PETROL,10
Nagaland,06-25,DIESEL,30
Nagaland,06-25,PETROL,8
Nagaland,07-21,DIESEL,9
Nagaland,07-21,PETROL,47
Nagaland,07-22,DIESEL,13
Nagaland,07-22,PETROL,38
Nagaland,07-23,DIESEL,19
Nagaland,07-23,PETROL,51
Nagaland,07-23,PETROL(E20),2
Nagaland,07-23,PETROL/HYBRID,3
Nagaland,07-24,DIESEL,4
Nagaland,07-24,PETROL,10
Nagaland,07-24,PETROL/HYBRID,3
Nagaland,07-25,DIESEL,99
Nagaland,07-25,PETROL,15
Nagaland,07-25,PETROL(E20),2
Nagaland,07-25,PETROL/HYBRID,2
Nagaland,08-20,PETROL,1
Nagaland,08-21,DIESEL,15
Nagaland,08-21,PETROL,33
Nagaland,08-22,DIESEL,24
Nagaland,08-22,PETROL,5
Nagaland,08-23,DIESEL,15
Nagaland,08-23,PETROL,43
Nagaland,08-24,DIESEL,11
Nagaland,08-24,PETROL,16
Nagaland,08-25,DIESEL,49
Nagaland,08-25,PETROL,12
Nagaland,08-25,PETROL(E20),7
Nagaland,09-20,PETROL,20
Nagaland,09-21,DIESEL,3
Nagaland,09-21,PETROL,15
Nagaland,09-22,DIESEL,107
Nagaland,09-22,PETROL,8
Nagaland,09-23,DIESEL,22
Nagaland,09-23,PETROL,19
Nagaland,09-23,PETROL(E20),9
Nagaland,09-23,PETROL/HYBRID,1
Nagaland,09-24,DIESEL,6
Nagaland,09-24,PETROL,10
Nagaland,09-24,PETROL/HYBRID,14
Nagaland,09-25,DIESEL,11
Nagaland,09-25,PETROL,27
Nagaland,10-20,DIESEL,4
Nagaland,10-20,PETROL,40
Nagaland,10-21,CNG ONLY,1
Nagaland,10-21,DIESEL,5
Nagaland,10-21,PETROL,40
Nagaland,10-22,PETROL,9
Nagaland,10-22,PETROL/HYBRID,1
Nagaland,10-23,DIESEL,12
Nagaland,10-23,PETROL,7
Nagaland,10-23,PETROL/HYBRID,2
Nagaland,10-24,DIESEL,9
Nagaland,10-24,PETROL,35
Nagaland,10-24,PETROL(E20),2
Nagaland,10-24,PETROL/HYBRID,1
Nagaland,10-25,DIESEL,5
Nagaland,10-25,PETROL,12
Nagaland,10-25,PETROL(E20),15
Nagaland,11-20,DIESEL,14
Nagaland,11-20,NOT APPLICABLE,4
Nagaland,11-20,PETROL,26
Nagaland,11-21,DIESEL,31
Nagaland,11-21,PETROL,5
Nagaland,11-22,DIESEL,4
Nagaland,11-22,PETROL,36
Nagaland,11-23,DIESEL,3
Nagaland,11-23,ELECTRIC(BOV),1
Nagaland,11-23,PETROL,38
Nagaland,11-23,PETROL(E20),1
Nagaland,11-24,DIESEL,1
Nagaland,11-24,PETROL,9
Nagaland,11-24,PETROL/HYBRID,3
Nagaland,11-25,DIESEL,47
Nagaland,11-25,PETROL,11
Nagaland,11-25,PETROL(E20),26
Nagaland,11-25,PETROL(E20)/HYBRID,5
Nagaland,11-25,PETROL/HYBRID,1
Nagaland,12-20,DIESEL,7
Nagaland,12-20,PETROL,21
Nagaland,12-21,DIESEL,15
Nagaland,12-21,PETROL,12
Nagaland,12-22,DIESEL,16
Nagaland,12-22,PETROL,14
Nagaland,12-22,PETROL/HYBRID,1
Nagaland,12-23,DIESEL,7
Nagaland,12-23,PETROL,32
Nagaland,12-23,PETROL(E20),10
Nagaland,12-24,DIESEL,32
Nagaland,12-24,PETROL,15
Nagaland,12-25,PETROL(E20),2
Nagaland,12-25,PETROL(E20)/HYBRID,2
Nagaland,12-25,STRONG HYBRID EV,2
Odisha,01-21,CNG ONLY,1
Odisha,01-21,DIESEL,97
Odisha,01-21,NOT APPLICABLE,2
Odisha,01-21,PETROL,944
Odisha,01-21,PETROL/HYBRID,7
Odisha,01-22,DIESEL,72
Odisha,01-22,ELECTRIC(BOV),40
Odisha,01-22,NOT APPLICABLE,4
Odisha,01-22,PETROL,1213
Odisha,01-22,PETROL/CNG,9
Odisha,01-22,PETROL/HYBRID,3
Odisha,01-23,DIESEL,131
Odisha,01-23,ELECTRIC(BOV),57
Odisha,01-23,NOT APPLICABLE,1
Odisha,01-23,PETROL,1583
Odisha,01-23,PETROL/CNG,3
Odisha,01-23,PETROL/HYBRID,5
Odisha,01-24,CNG ONLY,22
Odisha,01-24,DIESEL,83
Odisha,01-24,ELECTRIC(BOV),74
Odisha,01-24,NOT APPLICABLE,2
Odisha,01-24,PETROL,836
Odisha,01-24,PETROL(E20),31
Odisha,01-24,PETROL/CNG,20
Odisha,01-24,PETROL/HYBRID,14
Odisha,01-25,CNG ONLY,8
Odisha,01-25,DIESEL,118
Odisha,01-25,ELECTRIC(BOV),4
Odisha,01-25,NOT APPLICABLE,3
Odisha,01-25,PETROL,987
Odisha,01-25,PETROL(E20),76
Odisha,01-25,PETROL/CNG,8
Odisha,01-25,PETROL/HYBRID,43
Odisha,01-25,PURE EV,48
Odisha,01-25,STRONG HYBRID EV,6
Odisha,02-21,DIESEL,114
Odisha,02-21,ELECTRIC(BOV),1
Odisha,02-21,NOT APPLICABLE,3
Odisha,02-21,PETROL,1224
Odisha,02-21,PETROL/CNG,2
Odisha,02-21,PETROL/HYBRID,6
Odisha,02-22,DIESEL,87
Odisha,02-22,ELECTRIC(BOV),16
Odisha,02-22,NOT APPLICABLE,4
Odisha,02-22,PETROL,986
Odisha,02-22,PETROL/CNG,4
Odisha,02-22,PETROL/HYBRID,1
Odisha,02-23,DIESEL,126
Odisha,02-23,ELECTRIC(BOV),42
Odisha,02-23,NOT APPLICABLE,5
Odisha,02-23,PETROL,1063
Odisha,02-23,PETROL(E20),7
Odisha,02-23,PETROL/CNG,1
Odisha,02-23,PETROL/HYBRID,18
Odisha,02-24,CNG ONLY,5
Odisha,02-24,DIESEL,303
Odisha,02-24,ELECTRIC(BOV),20
Odisha,02-24,NOT APPLICABLE,9
Odisha,02-24,PETROL,1385
Odisha,02-24,PETROL(E20),19
Odisha,02-24,PETROL/CNG,3
Odisha,02-24,PETROL/HYBRID,5
Odisha,02-25,CNG ONLY,3
Odisha,02-25,DIESEL,150
Odisha,02-25,ELECTRIC(BOV),17
Odisha,02-25,NOT APPLICABLE,6
Odisha,02-25,PETROL,944
Odisha,02-25,PETROL(E20),12
Odisha,02-25,PETROL/CNG,6
Odisha,02-25,PETROL/HYBRID,7
Odisha,02-25,PURE EV,50
Odisha,03-21,DIESEL,106
Odisha,03-21,ELECTRIC(BOV),1
Odisha,03-21,NOT APPLICABLE,4
Odisha,03-21,PETROL,1302
Odisha,03-21,PETROL/CNG,4
Odisha,03-21,PETROL/HYBRID,6
Odisha,03-22,DIESEL,141
Odisha,03-22,ELECTRIC(BOV),134
Odisha,03-22,NOT APPLICABLE,6
Odisha,03-22,PETROL,958
Odisha,03-22,PETROL/HYBRID,2
Odisha,03-23,DIESEL,107
Odisha,03-23,ELECTRIC(BOV),91
Odisha,03-23,NOT APPLICABLE,2
Odisha,03-23,PETROL,954
Odisha,03-23,PETROL(E20),8
Odisha,03-23,PETROL/CNG,2
Odisha,03-23,PETROL/HYBRID,33
Odisha,03-24,CNG ONLY,11
Odisha,03-24,DIESEL,242
Odisha,03-24,ELECTRIC(BOV),197
Odisha,03-24,PETROL,1127
Odisha,03-24,PETROL(E20),93
Odisha,03-24,PETROL/CNG,1
Odisha,03-24,PETROL/HYBRID,50
Odisha,03-24,STRONG HYBRID EV,1
Odisha,03-25,CNG ONLY,3
Odisha,03-25,DIESEL,212
Odisha,03-25,ELECTRIC(BOV),15
Odisha,03-25,NOT APPLICABLE,2
Odisha,03-25,PETROL,1972
Odisha,03-25,PETROL(E20),70
Odisha,03-25,PETROL/CNG,6
Odisha,03-25,PETROL/HYBRID,16
Odisha,03-25,PURE EV,234
Odisha,03-25,STRONG HYBRID EV,3
Odisha,04-20,DIESEL,7
Odisha,04-20,PETROL,45
Odisha,04-21,DIESEL,82
Odisha,04-21,ELECTRIC(BOV),11
Odisha,04-21,NOT APPLICABLE,1
Odisha,04-21,PETROL,900
Odisha,04-21,PETROL/CNG,2
Odisha,04-21,PETROL/HYBRID,6
Odisha,04-22,DIESEL,98
Odisha,04-22,ELECTRIC(BOV),49
Odisha,04-22,NOT APPLICABLE,13
Odisha,04-22,PETROL,1322
Odisha,04-22,PETROL/CNG,3
Odisha,04-22,PETROL/HYBRID,1
Odisha,04-23,DIESEL,92
Odisha,04-23,ELECTRIC(BOV),30
